Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"de_ville_tresor_diamond_blue_dial_men's_watch","Omega, De Ville Tresor Diamond Blue Dial Men's Watch","Stainless steel case with a blue (alligator) leather strap. Fixed stainless steel bezel set with diamonds. Blue dial with 18k white gold hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display above the 6 o'clock position. Omega calibre 8910 hand wind movement, containing 29 Jewels, bitting at 25200 vph, and has a power reserve of approximately 72 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 40 mm. Case thickness: 10.6 mm. Band width: 20 mm. Tang clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. De Ville Tresor Series. Luxury watch style. Watch label: Swiss Made. Omega De Ville Tresor Diamond Blue Dial Men's Watch 435.18.40.21.03.001.","435.18.40.21.03.001","37025","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-de-ville-tresor-diamond-blue-dial-mens-watch-43518402103001-43518402103001.jpg?width=546&height=546","28481.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-de-ville-tresor-diamond-blue-dial-mens-watch-43518402103001-43518402103001.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Omega, De Ville","Active","TRUE","https://www.jomashop.com/omega-de-ville-tresor-diamond-blue-dial-mens-watch-435-18-40-21-03-001.html"
"de_ville_tresor_diamond_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-de-ville-tresor-diamond-blue-dial-mens-watch-43518402103001-43518402103001_2.jpg?width=546&height=546","","","","","","","","","","","",""
"de_ville_tresor_diamond_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-de-ville-tresor-diamond-blue-dial-mens-watch-43518402103001-43518402103001_3.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_automatic_silver_dial_men's_watch","Longines, Master Collection Automatic Silver Dial Men's Watch","Stainless steel case with a brown leather strap. Fixed stainless steel bezel. Silver dial with blue hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Day of the week and date display at the 3 o'clock position. Longines calibre L636 automatic movement. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Caase size: 38.5 mm. Case thickness: 9.5 mm. Band width: 20 mm. Deployment clasp. Water resistant at 30 meters / 100 feet. Functions: date, day, hour, minute, second. Luxury watch style. Watch label: Swiss Made. Item Variations: L27554783. Longines Master Collection Automatic Silver Dial Men's Watch L2.755.4.78.3.","L2.755.4.78.3","6401","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-silver-dial-mens-watch-l27554783.jpg?width=546&height=546","4924.50","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-silver-dial-mens-watch-l27554783.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Master Collection","Active","TRUE","https://www.jomashop.com/longines-watch-l27554783.html"
"master_collection_automatic_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-silver-dial-mens-watch-l27554783_2.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_automatic_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-silver-dial-mens-watch-l27554783_3.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_b01_44mm_chronograph_automatic_green_dial_men's_watch","Breitling, Avenger B01 44mm Chronograph Automatic Green Dial Men's Watch","Silver-tone stainless steel case and bracelet. Bi-directional rotating silver-tone stainless steel bezel. Green dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Screw down crown. Transparent see through case back. Round case shape, case size: 44 mm, case thickness: 15.2 mm. Folding clasp. Water resistant at 300 meters / 1000 feet. Functions: chronograph, hour, minute, second. Avenger Series. Sport watch style. Watch label: Swiss Made. Breitling Avenger Chronograph Automatic Green Dial Men's Watch AB0147101L1A1.","AB0147101L1A1","20304","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-44mm-chronograph-automatic-green-dial-mens-watch-ab0147101l1a1.jpg?width=546&height=546","15618.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-44mm-chronograph-automatic-green-dial-mens-watch-ab0147101l1a1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Avenger, Avenger","Active","TRUE","https://www.jomashop.com/breitling-avenger-chronograph-automatic-green-dial-mens-watch-ab0147101l1a1.html"
"avenger_b01_44mm_chronograph_automatic_green_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-44mm-chronograph-automatic-green-dial-mens-watch-ab0147101l1a1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_b01_44mm_chronograph_automatic_green_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-44mm-chronograph-automatic-green-dial-mens-watch-ab0147101l1a1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_black_dial_two-tone_men's_watch","Longines, Elegant Automatic Black Dial Two-tone Men's Watch","Stainless steel case with a two-tone (silver-tone and rose gold cap 200) stainless steel bracelet. Fixed rose gold cap 200 bezel. Black dial with rose gold-tone hands and diamond hour markers. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L619/888 automatic movement, based upon ETA 2892, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Push / pull crown. Transparent case back. Round case shape. Case size: 37 mm. Band width: 19 mm. Fold over clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Additional Info: dial st with 13 diamonds (0.032 carats). Elegant Series. Luxury watch style. Watch label: Swiss Made. Longines Elegant Automatic Black Dial Two-tone Men's Watch L48105577.","L48105577","9555","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-black-dial-automatic-men_s-two-tone-watch-l48105577.jpg?width=546&height=546","7350.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-black-dial-automatic-men_s-two-tone-watch-l48105577.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-watch-l48105577.html"
"elegant_automatic_black_dial_two-tone_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-black-dial-automatic-men_s-two-tone-watch-l48105577_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_black_dial_two-tone_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-black-dial-automatic-men_s-two-tone-watch-l48105577_3.jpg?width=546&height=546","","","","","","","","","","","",""
"superocean_48_titanium_automatic_chronometer_men's_watch","Breitling, Superocean 48 Titanium Automatic Chronometer Men's Watch","Grey titanium case with a black rubber strap. Bi-directional rotating grey titanium bezel with a black ceramic insert. The bezel features a special locking mechanism on the case side. Yellow dial with luminous grey hands and index hour markers. Arabic numeral minute markers (at 5 minute intervals). Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Breitling calibre 17 automatic movement, based upon ETA 2824-2, containing 25 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Round case shape. Case size: 48 mm. Case thickness: 17.25 mm. Band width: 24 mm. Tang clasp. Water resistant at 300 meters / 1000 feet. Functions: date, hour, minute, second, chronometer. Superocean 48 Series. Sport watch style. Watch label: Swiss Made. Breitling Superocean 48 Automatic Chronometer Men's Watch E17369241I1S1.","E17369241I1S1","16697","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-48-titanium-automatic-chronometer-mens-watch-e17369241i1s1.jpg?width=546&height=546","12844.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-48-titanium-automatic-chronometer-mens-watch-e17369241i1s1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Superocean 48","Active","TRUE","https://www.jomashop.com/breitling-superocean-48-automatic-chronometer-mens-watch-e17369241i1s1.html"
"superocean_48_titanium_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-48-titanium-automatic-chronometer-mens-watch-e17369241i1s1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"superocean_48_titanium_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-superocean-48-titanium-automatic-chronometer-mens-watch-e17369241i1s1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p._perpetual_chronograph_quartz_black_carbon_dial_men's_watch","Longines, Conquest V.H.P. Perpetual Chronograph Quartz Black Carbon Dial Men's Watch","Black PVD stainless steel case with a black rubber strap. Fixed black PVD bezel. Black carbon dial with luminous gunmetal hands and index hour markers. An Arabic numeral appears at the 12 o'clock position. Arabic numeral minute markers (at 5 minute intervals). Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display between the 4 and 5 o'clock positions. Chronograph - three sub-dials displaying: 60 second, 60 minute and 12 hour. Longines calibre L289 quartz movement. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 44 mm. Band width: 22 mm. Double fold over clasp with a safety release. Water resistant at 50 meters / 165 feet. Functions: chronograph, perpetual calendar, date, hour, minute, second, battery eol indicator, shock resistant, magnetic resistant. Luxury watch style. Watch label: Swiss Made. Longines Conquest V.H.P. Perpetual Chronograph Quartz Black Carbon Dial Men's Watch L3.727.2.66.9.","L3.727.2.66.9","5685","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-v.h.p.-perpetual-chronograph-quartz-black-carbon-dial-mens-watch-l3.727.2.66.9--.jpg?width=546&height=546","4373.21","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-v.h.p.-perpetual-chronograph-quartz-black-carbon-dial-mens-watch-l3.727.2.66.9--.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Conquest V.H.P.","Active","TRUE","https://www.jomashop.com/longines-watch-l3-727-2-66-9.html"
"conquest_v.h.p._perpetual_chronograph_quartz_black_carbon_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-v.h.p.-perpetual-chronograph-quartz-black-carbon-dial-mens-watch-l3.727.2.66.9--_2.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p._perpetual_chronograph_quartz_black_carbon_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-v.h.p.-perpetual-chronograph-quartz-black-carbon-dial-mens-watch-l3.727.2.66.9--_3.jpg?width=546&height=546","","","","","","","","","","","",""
"el_primero_automatic_skeleton_dial_rubber_strap_watch","Zenith, El Primero Automatic Skeleton Dial Rubber Strap Watch","Black carbon fiber case with a rubber strap. Fixed black carbon fiber bezel. Skeletonized dial with luminous hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Zenith calibre El Primero 400B automatic movement, based upon Zenith El Primero 400, containing 31 Jewels, composed of 328 parts, bitting at 36000 vph, and has a power reserve of approximately 50 hours. Scratch resistant sapphire crystal. Transparent case back. Round case shape. Case size: 45 mm. Case thickness: 13 mm. Band length: 8.00 inches. Tang clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, column wheel, date, hour, minute, small second. El Primero Series. Sport watch style. Watch label: Swiss Made. Zenith El Primero Automatic Skeleton Dial Rubber Strap Watch 10.2260.4052W/98.R573.","10.2260.4052W/98.R573","62250","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-10th-strikingcarbonskeleton-dialrubber-strap-watch-1022604052w98r573-1022604052w98r573.jpg?width=546&height=546","47885.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/z/e/zenith-10th-strikingcarbonskeleton-dialrubber-strap-watch-1022604052w98r573-1022604052w98r573.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Zenith, El Primero","Active","TRUE","https://www.jomashop.com/zenith-10th-striking-carbon-skeleton-dial-rubber-strap-watch-10-2260-4052w-98-r573.html"
